Memmy Posse,
Meksikolaisen palkkatappajan haastattelu,
Olli Jalonen: Poikakirja,
Paakkilan asbestikylä,
Kadonneet: Timo Suikkanen,
Aseistakieltäytyjä 1980-luvulla,
Koulurauhan julistus,
Keskikaljaa vaadittiin R-kioskeihin ja takaisin Alkoon,
Voiko tulevaisuutta ennustaa?,
Sen kunniaks,
Opettele sinäkin steppaamaan,
Vanha ja Uusi Valamo,
Assembly - demojuhlasta tietokonekulttuurin suurtapahtumaksi,
"Miten minusta tuli minä, Kari Hietalahti",
Metallipallo kahvalla,
MM-suunnistus 2010: Kaupista keskimatkan maailmanmestari,
Kadonneet: Kimmo Ojala,
Avioliitto kriisissä 1984,
Voimala: Miksi Suomessa kiroillaan paljon?,
U2 Ruisrockissa 1982,
Pari kolme asiaa Elina Salosta,
Dave Lindholm: Toivotuimmat,
Peter Franzén: Tumman veden päällä,
Keravan Valkosipulifestivaalit,
Kamera kiertää Mikkelissä 1967,
Vittuilun SM-kilpailuissa tyrmäysvoittokin on mahdollinen,
Kellokosken prinsessasta kirja ja elokuva,
Meksikonlahden öljykatastrofi,
MM-suunnistus 2010: Suomen naisille viestikultaa,
Kuhankeittäjän kuolemantanssi,
Pitääkö ujoudesta parantua?,
Stiller kohtaa Timo T. A. Mikkosen,
Karjan kutsumahuudot,
Sukupuolineutraali avioliitto,
"Redrama, Paleface & DJ Mobster",
Kadonneet: Pekka Tuukkanen,
Runonlaulanta vie matkalle muinaisiin ääniin,
Jontti & Shaka,
Pelottaako? Perjantai 13. tulee taas,
Koulupojat Olavinlinnassa,
Kuopiossa 1962 ja 1964,
Carl-Erik Creutzin kuulutuksia,
Hannibal & Soppa,
"Miten minusta tuli minä, Jonna Järnefelt",
Karkkila - kauppala rautatehtaan varjossa,
Itsetuntoa itsepuolustuksella,
Matkalla vanhuuteen,
Iso H,
"Nainen, näin puolustat itseäsi",
Pommitettu Nagasaki vuonna 1988,
Terveisiä Hämeenlinnasta,
Löylynheiton MM-kisat,
Asta ja Veera riepottelivat Suomea,
Hiroshima 40 vuotta pommin jälkeen,
Thaimaalaiset marjanpoimijat,
Lohjalla tavataan,
Sielun Veljet: Rakkaudesta,
Suomi sai ensimmäisen naispresidenttinsä,
"Tieto John Lennonin murhasta nousi maailman ykkösuutiseksi ",
"Miten minusta tuli minä, Mika Myllyaho",
Kankkulan kaivolla – miten ohjelma sai alkunsa,
Tuomari Nurmio: Valo yössä,
Meidän lapset,
Mansikkapaikka,
Tapani Kuningas: Ufot karttavat meitä,
Tapahtui 1985: Uusi Tuntematon osa 4,
Kadonneet: Aulis Käkelä,
Kiimingin radiomaston räjäytys,
Boycottilla oli iso isku,
Näkijä Niina-Matilda Juhola,
Waltari piti hämmentämisestä,
Hirmunen ja Alma-Jänis,
Hausmylly feat. Marjorie,
Suurlähettiläät,
Ekokeksijä Raimo Flink,
Kajaanin linna,
"Miten minusta tuli minä, Tommi Korpela",
Seinän takana asuu naapuri,
Katsaus Helsinkiin 80-luvulla,
Kaija Koo: Kuka keksi rakkauden,
Fallesmannin Arvo ja minä,
Shadowplayn poppikin oli melankolista,
Taikapeilin nimikiista,
Raspikurkkuinen Kojo oli omimmillaan rockissa ja bluesissa,
Saddam Husseinin vangitseminen ja teloitus,
Pate Mustajärvi: Fiilaten ja höyläten,
Karjalohjan ufo,
MM-rallia 1980-luvulla,
Kaupunki joen suussa,
Isä Mithui paransi käärmeenpuremat ja ajoi demonit ulos,
Ressu Redford - teinityttöjen unelma,
Höyry-Häyrinen ohjeistaa Suurajojen katsojia,
Mystillistä: Enteitä ja ennustajia,
Tapahtui 1985: Uusi Tuntematon osa 3,
"Hector: Ake, Make, Pera ja mä",
Tv-näytelmä Uuni perustuu karmaisevaan tositapaukseen,
Dave Lindholm: Pieni ja hento ote,
Ilovaari rokkaa taas,
Yksineläjiä ja yksinäisiä,
Vaarallista hellettä,
Riki – sorsa ja muuttohaukka,
Kesän kuumimmat päivät,
"JPP, Järvelän pikkupelimannit",
Kuninkuusravit Turussa 2001,
Ti-Ti Nallen talossa tapahtuu,
Levää vesistöissämme,
50 vuotta yksineloa,
Kuninkuusravit Mikkelissä 1996,
Ramones: I Wanna Be Sedated,
Mariska: Sua kaipaan,
Ensimmäinen tangokuningatar Arja Sipola,
Vuoden 2010 Tangokuningas: Marko Maunuksela,
Mokoma: Avoin hauta,
Beats and Styles,
Kuninkuusravit Forssassa 1988,
Aikakone: Neiti Groove,
Sinkkuelämää,
Hevosen kengissä,
Bhopalin teollisuusonnettomuus oli aikansa tuhoisin,
Kuninkuusravit Lahdessa 1974,
Tapahtui 1985: Uusi Tuntematon osa 1,
Tapahtui 1985: Uusi Tuntematon osa 2,
Miten minusta tuli minä: Heli Laaksonen,
"Giorgio Morandi, asetelman mestari",
Ruben Stiller Nybergin vieraana,
Esko Salminen: Kyltyyri,
Elämäkertaelokuvat,
Ultra Bra suojeli meitä kaikelta,
Jääkiekon MM-finaali 2010 viitottuna,
22-Pistepirkko: Birdy,
Miksi aselait uudistuvat hitaasti?,
Meijerinhoitaja Juha Laaakso oli iskelmätaivaan sivutoiminen pyrstötähti,
Jukka Poika,
Elämän turisti,
Elokuvia yöttömässä yössä,
"Tommy Tabermann: Jätä siemen, älä haavaa",
Kesäilta laiturilla,
Pahoinvointia hyvinvointivaltiossa,
Krishna-liike Suomessa,
Rauhanturvaajat,
Kari Rupsun Luontoradio,
Viljo Kajavan runoja,
Astan ja Tiinan rakkaustarina,
Dr. Feelgood Kuusrockissa,
Pride: ylpeästi omanlaisensa juhla,
Asa: Roihuvuori ja Punainen tiili,
Huonot elokuvat,
Apollo-yhtye,
Elisa Korjus & Liisa Akimof: Kevät,
Eppu Normaali: Murheellisten laulujen maa,
Tuomari Nurmio: Punainen planeetta,
Vesa-Matti Loiri: Sisältäni portin löysin,
Suburban Tribe Ankkarockissa,
"Miten minusta tuli minä, Risto Isomäki",
Kuvataidekurssi: Piirustus,
Elokuvan käsikirjoittaminen,
Seitsemän suomalaista kertoi ysärinuorista tositelevision keinoin,
Epävarma maalaispoika Jukka Perko temmattiin maailman jazzhuippujen seuraan,
Puppa J ja Tasottavat,
Punaiset kengät Sodankylässä,
Mitä apartheid meille kuuluu?,
YUP livenä,
Gimmel,
Aamun kirjan suositukset kesälukemiseksi 2010,
Mustavalkoista kauppaa Etelä-Afrikkaan,
Runoja apartheidslummista,
Presidentti Kekkosen yöpakkaspuhe,
Karhunkaataja kertoo,
Trial-mestari Yrjö Vesterinen,
Pietarin lapset seilasivat arkilla nälkää pakoon,
Parikkalan piru,
Juurikasvua,
Rahat kortilla,
Kruununprinsessa Victoria vierailulla Ahvenanmaalla,
Bemarit ja kääpiöautot,
Myrrysmies - tarinoita Hailuodosta,
Silvery: There´s No Other,
MM-motocrossari Heikki Mikkola,
Nuori kesä,
Grace Kellystä Monacon ruhtinatar,
Terveet Kädet on suomalaisen hardcoren kova ydin,
Ruudolf,
Kuningatar Elisabet II:n kruunajaiset,
Children of Bodom,
Katriina Honkanen: Matka Charlien kanssa,
"Miten minusta tuli minä, Jani Toivola",
Peltsi & Juuso,
Sami Hilvo: Viinakortti,
Elias Hämäläinen Summerissa,
"""Haloo, haloo, Lasten mehuhetki""",
Notkea Rotta,
Kottelinin valittuja,
Kesä töissä,
Katriina Honkanen: Silta,
Muusikko ja näyttelijä Katriina Honkanen,
Vierumäen urheiluopisto,
Tarjan tarina,
Tapahtui 1985: Kirjeenvaihtajana neuvostojen maassa,
Aikakausradio,
Ruben Stiller kolaroi kökkötraktorin kanssa,
Kekkosen parhaat ystävät,
Kahdeksas kääpiö,
"Miten minusta tuli minä, Pate Mustajärvi",
Saksalainen kansanauto,
Radiomafian uusi tuleminen,
Terveystarkastus Muuruvedellä,
Pauliinaa aivastuttaa,
Radiomafia näytteinä,
Kohtaaminen – miten minusta tuli minä,
Herätysjuhla,
Timantti-special: Café Varsavuori,
Käytetyn auton ostossa kannattaa olla tarkkana,
Jannen ja Ransu-koiran pyöräretki,
Viljelijä Luumäeltä,
Alivaltiosihteerin virallista ohjelmaa,
Elämää kansanopistossa,
Remu & Arto Nyberg,
Rysällä lahnaa ja saalis savustumaan,
Audi heräsi prinsessan unesta,
Huttuset,
Ajo-opetusta autosimulaattorilla,
Voimala: Rakkaus,
Kesäkerttu tapaa Satu Procopén,
Ruotsi Leijonia röyhkeämpi 1959,
Komisario Kottelinin Greatest Hits,
Silikoni lähetti radiossa surisevia ja piipittäviä tietokoneohjelmia,
Metsäniemen kesäsiirtola 1972,
Jonna K: Like Believers Do,
Tapahtui 1985: ”Kypsän sosialismin täydellistäminen”,
Voimala: Parisuhde,
Hyvinkään vauhtikisat 1952,
Juoposta ilmiantopalkkio,
Keskustelu armokuolemasta,
Leena Lander: Liekin lapset,
Kuvataidekurssi: Öljyvärimaalaus,
Toimittaja Peter Nyman,
Live: Jimi Tenor,
Minne Marski Mikkelissä?,
Oulun Kirkkokatu,
Tätä peliä Suomi ei voi hävitä,
Vamma vai ei?,
Hillman Imp - pikku paholainen,
Hiski Salomäen jälkeenjääneet nauhat,
Tietoisku: Menevä mies,
Medi-Helin dramaattisia pelastusoperaatioita,
Heavylegenda Ronnie James Dio,
UKK taiteilijana,
Kinkerit Luopioisissa,
Ilmastokatastrofi peruutettu,
Mikä Metsoloissa puree?,
Radioteatteri: Maastrichtin sopimus liitteineen,
Jäähyväiset aseveljille,
Päivä kyläkoulussa,
Romanilasten lapsuus lastenkodissa,
Lasten liikennekilpailu,
Ilja Glazunov - Kekkos-Suomen hovimaalari,
NLP-terapia,
Pihaleikit,
Kari Tapio aloitti kiertue-elämän Dannyn käärmeenhoitajana,
Kummalliset,
Simca tonni - korjaamon onni,
Maailmanrauha-patsas paljastettiin Helsingissä,
Perho-ongella Varkaudessa,
Kreetta Onkeli: Kutsumus,
Eskimoiden outo vieras,
Sijaisäiti kertoo,
Kehvelit,
Tapahtui 1985: Nuori puoluejohtaja Mihail Gorbatšov,
Kotimaan matkailua 1959,
Koulutietä kotitoimiin,
Pyörätuolilla pääsee pitkälle,
Miitta-täti vie Kari Tapion takaisin vauvaikään,
Ilman palkkaa,
Rodoksen saarella vuonna 1961,
Pekka Tiilikainen kertoo Kreikan-matkastaan vuonna 1952,
Hermanni muistelee,
Näin Hermannia tehtiin,
Au pairina Berliinissä,
Kreikka talouskriisin kurimuksessa,
West Point -kadetti Hanna Parikka,
Lapset laulavat opettavaisia lauluja,
Sisäkorvaistuteleikkaus,
"""Kurittomat kuvitelmat""",
1940-luku oli runouden vuosikymmen,
Kirjallinen modernismi murtautui esiin 1950-luvulla,
1950-luku - teeskentelyn vuosikymmen?,
Kirjallisuuden vapaus ja kirjasodat,
Aleksandra Kylander - Mannerheimin leikkitoveri,
Elämän äänet - Jouni Kesti,
Yrttikoulu,
Raimo Vahtera: Turun rahapaja,
Leila ja Annukka vappulounaalla,
Estelle vei Angolaan sairaalasänkyjä ja polkuompelukoneita,
Cafe Veijon Baari – kansallisen kulttuurin erikoisohjelma,
4H-nuoret ja elävä maa,
Lentäjä non grata,
Poika palasi Turkuun 2010,
Riutula - maailman pohjoisin lastenkoti,
"Aarne Tenkanen, raitiovaunukuski Radiomafiasta",
Sami Yaffa Nybergin vieraana,
Noutajat metsällä,
Lapsuus syrjäkylässä,
Kari Toivosen viimeinen uutislähetys,
Aamu-tv:n pioneeri Leena Pakkanen,
Prinsessa Madeleine jätti sulhasensa,
Loviisan ydinvoimalan vihkiäiset 1977,
Rikoksen maailma: Elämä jälkeen vedenpaisumuksen,
TPS ja HPK ensi kertaa nokikkain kiekkofinaalissa 1993,
"Veijonen, viina ja Vares",
Allergiat,
Työläinen ja talonpoika,
Matti Rämö pyöräilee pitkin maapalloa,
Outo joukko intiaaneja leiriytyi Suomeen,
Saima Harmajan jäljillä,
Historioitsija Laura Kolbe suomalaisuudesta,
Suomen supervahvat miehet,
Milloin on aika puhua seksistä?,
Tapahtui 1985: Ronald Reaganin vuosikymmen,
Tiina Lymi: Susi sisällä,
Väinö Linna lähikuvassa,
Torimellakka Kuopiossa 1965,
Hehkulampun hautajaiset,
Kalle Holmberg: Viimeinen erä,
Lappajärvi - tulivuoren kraateri?,
Minkin tie Lenitan harteille,
Vanha karhunkaataja muistelee,
Nyrkkeileviä naisia,
Kysykää tulivuorista,
Ilmastogate,
Kari Uusikylä kertoo älykkyydestä,
Rikoksen maailma: Vankila - sovitus vai rangaistus?,
Pinatubo-tulivuoren purkaus vuonna 1991,
Mallin mitat,
Jörn Donner: Näinä päivinä,
Eldfell-tulivuoren purkaus vuonna 1973,
Sammuneita tulivuoria,
Partioparaatit,
La Palman saarelle syntyi tulivuori v. 1971,
Onko naisilla viinapäätä?,
Tuija Välipakka: Minä nousen seisomaan nyt...,
Ilpo Tiihonen: Kiima,
Merja Virolainen: Liikun vaivatta tuttujen esineiden sateessa...,
Lassi Nummi: Von ewiger Liebe (Vapaasti Brahmsin mukaan),
Tulivuorenpurkaus lamautti lentoliikenteen 2010,
Arto Melleri: Syfilis tanssii silkeissään,
Suomen romanien tuntematon sota,
Jäidenlähtö Vantaanjoesta 1956,
Kaisa Ijäs: Autopilotti,
Kuperkeikka: Telinevoimistelu,
Rikoksen maailma: Omaiset,
Jouni Hynynen: Hullaannuta minut taas,
Makupalat kokkaa riistaruokia,
Kuin kamee - elokuva Unto Koistisesta,
Turkan lapset,
Tapahtui 1985: Mies joka lopetti kylmän sodan,
Kansanmikrokerho,
Pikku Sirkus & Vikkelät Vilperit,
Pietarinkadun Oilers Go-Go,
Majavanmetsästystä,
Pitkätukat parturiin,
Laulaja Yona puhuu kriiseistä,
Anna Eriksson: Oot voimani mun,
Studio B Live: CMX,
Tervas-partioleirillä 1990,
Leila ja Annukka: laihdutusmeininki,
Käsinukke Narsku,
Elina Loisa: Julkeat,
Irmeli ja auto,
Tehosekoittimen viimeinen keikka,
Avanti! Afrikassa,
Joutsenon SM-hiihdot 1998,
Arska Stadista,
Näin soitat nokkahuilua,
Anssi,
Musta sukka,
Hildénin metodi ei pettänyt,
Hissun kissun,
Marja Tiuran Nova-seikkailut,
Pikku G eduskuntavaaliehdokkaana,
Studio B Live: Mariska,
Helikopterionnettomuus Ahveniston moottoriradalla,
Maahanmuuttoministeri tahtoo puolustaa heikompia,
Facebook jyllää,
Asia on pihvi: Pääsiäisruokia,
Robinson Crusoe Jr.,
Rautakaupassa pääsiäisen alla,
Ansa ja Oiva psykiatrin vastaanotolla,
Partioleirejä viideltä vuosikymmeneltä,
"Reima Pietilä, uuden arkkitehtuurin guru",
Ansan ja Oivan pääsiäinen,
Marjatta Leppänen kertoo äitinsä dementiasta,
Rikoksen maailma: Oikeuslaitos,
Naisten kevätmuotia vuodelta 1962,
Kotimaisen elokuvan kestosuosikki Peter Franzén,
Piikkimaton pauloissa,
Laura Lepistö MM-pronssille,
Poets of the Fall Live,
Heinolan reumasairaala,
Valokuvaaja Steve McCurry,
Tunti maailmalle,
Miilu-partioleirillä 1985,
Tapahtui 1985: Tarmo Ropponen ja kohtalokas erhe,
Elina Hirvonen: Kauimpana kuolemasta,
Katri Helena: Bublitshki,
Viisi yksinäistä,
"Pekka Loukiala, vuoden 1961 rock-kuningas",
Arnold Schwarzenegger Suomessa,
Mooseksen perinnössä arvot ja ahneus kampittavat toisiaan,
Mikä ihmeen downshifting?,
Giant Robot Live,
Kojo: Video-Venus,
Iloinen oopperakaronkka,
Tapani Kansa: Paista päivä,
Vinkkejä viherpeukaloille,
Moskvitsh Elite esittelyssä,
Popkult: Eero Ritala puhuu ideoista,
Tunnelma kiristyi Kotkan satamassa,
Egyptiläinen isoäiti haki oleskelulupaa Suomeen,
Vuosisadan talvi 1985,
Risto Live,
Ahtaajat Kotkassa ja Helsingissä,
Katti Matikainen tutustuu nykytaiteeseen,
Riikka Ala-Harja: Kanaria,
Olavi Sipilä lukee viimeisen mietelauseensa,
Mitä on olla nuori?,
Kiinalainen juttu: Hupsu jänis,
David ja Victoria Beckham Suomen Turussa,
Jaakko Teppo ja Ryynäs-Topi,
Ei tummia Oulun ravintoloihin,
Elokuvien kaunotar Helena Kara,
Gentlemanni jätekaivossa,
Katti Matikainen Linnanmäellä,
Jokamiesluokan SM-karsinta Hollolassa 1989,
Lindén ja Jungner väänsivät kättä YLE-laista,
Rotusyrjintää Pietarsaaressa,
Beckhamin suomalaiskirurgi Sakari Orava,
Mäntsälän kapina kukistettiin radion avulla,
Urpo Leppänen työministerinä,
Studio B Live: Don Johnson Big Band,
Nonsense-klassikko: Liisa Ihmemaassa,
"Koviksia, juntteja ja traktoriporukkaa",
Meille tulee vauva,
Älä päästä aivoja eläkkeelle,
Tapahtui 1985: Sakari Kiuru ja sitaattikiista,
M. A. Nummisen parhaita iskusäveliä,
M. A. Nummisen uusrahvaanomainen yhtye,
Hanna Hauru: Liian pienet sandaalit,
"Miten minusta tuli minä, Leena Palotie",
Hertan maailma,
Kari Mäkinen on uusi arkkipiispa,
Graffitit - taidetta vai töhryä,
Saariston rengastie,
Tyttökauppias,
Ulkoministeri Leskisen muovikassi,
Äitipuoli ja tytärpuoli,
Pääsy kielletty,
Liisa Ihmemaassa,
Nuorten seurustelu,
Studio B Live: Samuli Putro,
Turun Myllysilta,
Talvisen Itämeren työjuhdat,
Miten käy Lapin matkailulle?,
Kylä herää kevääseen,
Studio B Live: PMMP,
Rikoksen maailma: Kaupunki etsii murhaajaa,
Ylilääkityt ja alihoidetut vanhukset,
Hannu Väisänen: Kuperat ja koverat,
Studio B Live: Disco Ensemble,
Astrologiaa - tähdet kertovat,
"Jääkaapissa on ruokaa, nähdään illalla, hei",
Virusliiga -kaappaus tietokoneella,
Kirsti Rantanen - tekstiilin intiimi kosketus,
Hiusmuotoilua vuodelta 1959,
Studio B Live: Lapko,
Itse asiassa kuultuna: Veikko Vennamo,
Suomalaisen barokkiorkesterin joulukonsertti,
Eläkkeelle etelän lämpöön,
Helge Herala Jatkoajassa,
Henkilökuvassa Helge Herala,
Riihimäen koomikkolupaukset Aku ja Janne,
"Mielenterveyttä: Iloni, pelkoni",
Vuokatin hiihtokeskus kutsui jo 30-luvulla,
Studio B Live: Apocalyptica,
Pekka Manninen: Kiimakangas,
"Tapahtui 1985: Juha Mieto, perinteisen viimeinen mohikaani",
Hakupalat: Puuttuvat osat kuorma-autoon,
Vapaaherraksi tropiikkiin,
Tohtori Alvin Backman ja Haulitornin kauhistuttava salaisuus,
Tahko Pihkala - legenda jo eläessään,
Videotaiteilija Candice Breitz,
Numerologiaa,
Finnairin MD-11 -lentokoneet,
Studio B Live: Uniklubi,
Vihattu tsaari Nikolai II vieraili Helsingissä 1915,
Studio B Live: Stam1na,
Mikset sä soita?,
Iiris-Maija muuttui Sally Spectraksi,
Jörn Donner elää uteliaisuudesta,
Kahvihuoneen kammo,
Tervetuloa Lappiin,
Persona non grata: Marco Casagrande,
Timo Kaukolampi puhuu musiikin teosta,
Mauri Härmä & Dallapé: Aropaimen,
Kyllikki ja hatut,
Opetellaan Pirreä,
"Tietoisku: Säilytä kasvosi, käytä turvavyötä",
Danny Kaye Suomessa,
Porojen parissa,
Pyykkipojat karkuteillä,
Raine Salo Band,
Caj Bremer haastattelussa,
Alvar Aallon Eurooppa,
Rikostarinoita Suomesta: Paritustoimintaa vankilasta,
A-studion raportti turkistarhoista,
Eve Hietamies: Yösyöttö,
Elämää rintasyövän kanssa,
Yllätysnimi Ylen johtoon: Lauri Kivinen,
Parlamentaarikot ladulla ja uima-altaassa 1948,
Miljardiminkit,
Pulkalla Mont Blancille,
Suopunkeja ja kenkäheinää,
A. Aimo ja Dallape-orkesteri,
Pirunnyrkki,
Tietoisku: Tunne rintasi terveenä,
Taina West Nybergin vieraana,
Saako seksistä puhua?,
Tapio Rautavaaran juhlakonsertti,
Alexander Rybak: Fairytale,
Muistojen teillä: Rouva Gerda Ryti,
Stratovariuksen Lauri Porra ei halua arvottaa kulttuuria,
Asko Sahlberg: He,
Rakentamisen draama,
Venla-gaalan kielisuudelmat,
Elävä arkisto: Niilo Ihamäki muistelee,
"Matti I, Suomen tuntematon kuningas",
Annan ja Vasilin rakkaus,
Teijo Joutsela ja Humppa-Veikot,
Dahlströmin lähikauppa,
James Ellroyn synkkä maailma,
Vilho Vartiainen & Dallape,
"Tapahtui 1985: Suksi, suksi ei luista minnekään!",
Eksoottinen Suomi esittäytyy,
Keskosen kenguruhoito,
Yhdeksän maan meri,
Inhimillinen tekijä: Rikkinäinen paimen,
Lasten hiihtokoulu,
Veltto ratsastaa Iltatähdessä,
Puut pois ja laskettelemaan,
Porokoira,
"Pitkät jäähyväiset on dokumentti rakkaudesta, jota dementiakaan ei poista",
Rock-Jerry villitsi nuoria maan ensimmäisenä rokkikunkkuna,
Rotanpyytäjä Asko Kaikusalo,
Älliä vai ei aikojen alussa,
Jäänmurtaja ja helikopteri yhteistyössä,
Op:l Bastards,
M. A. Nummisen suomalais-ugrilainen kvartetti,
Heikki Laitinen ja Kankaan pelimannit,
Vanhojen autojen loistoa,
Emma-gaalassa 2010 juhlivat nuoret naiset,
Elämä lahkon vankina,
Nuotit hukassa: Oopperafriikit,
Pasi Lampela: Kuolemansairauksia,
Jääkiekkoilija Emma Laaksonen,
Tv-draama Venny kertoi Juhani Ahon rakkaudesta Soldanin siskoksiin,
Helsinki hiihtää,
Kansanradio,
Teurastusta ja terapiaa,
Koiranvaihto,
Kenialainen Joseph Owindi kohtasi suomalaisten hämmennyksen,
Sikainfluenssa,
Ihamäki ja mummot iltapuhteella,
Korkealle kansan kunto,
Klaus Härö ja Postia pappi Jaakobille,
Tiputanssi,
Olli Liitu ja nenärusto,
Suurlehden kulissien takana,
Heikki Määttäsen taistelu syöpää vastaan,
Aristoteleen kantapää: Euroviisujen sanoitukset,
Kenkiä kansalle,
Kuunkuiskaajat: Työlki ellää,
Basaari: Tapolan kyläyhteisö,
Puhuva postilaatikko,
Rikostarinoita Suomesta: Kyläkaupan joulu,
Nokian kumisaapastehtaalla 1964,
Lankarullia Lahdesta,
1930-luvun pula ja konikapina,
Mommilan junaturma,
Karpo ja kumppanit kuluttajan asialla,
Miinanraivausta Suomenlahdella,
Tuttu juttu: presidenttipeliä,
Valtakunnanoikeuden tuomioita,
Jani Saxell: Vaihtoehtoinen USA,
Lapuan ja Turengin junaturmat,
Ostoskierros 1940-luvulla,
Ti-Ti Nallen talossa,
Merkillinen matka Seppo Similän tauluihin,
Katuun liimattu satanen,
Suomen euroviisuehdokkaat 2010,
Kokkelivekkulit Pablo ja Ransu,
Poikien vaaralliset leikit,
Lambada villitsee,
Varttitunnissa sankaritenoriksi,
Rikostarinoita Suomesta: Postiherra,
Pikku Sirkus,
Kaatis: Vapaa kuin taivaan lintu,
David Bowie Suomessa 1996,
Dramaattinen sopraano Anita Välkki,
Risto Luukkosen EM-voitto 1959,
Ilmiö nimeltä jojo,
Virtuaalilemmikki Tamagotchi,
Joel Haahtela: Katoamispiste,
Turkka Hautala: Salo,
Rikostarinoita Suomesta: Taidetta Thaimaasta,
Näin tehtiin juustoa 1930-luvulla,
Punainen lanka: Raisa Cacciatore,
Kuusikko ja Kuoleman varjot,
Nainen tänään -näyttely vuonna 1956,
Veikko Huovisen parodiat otettiin liian usein tosissaan,
Marjo Matikainen hiihti olympiakultaa,
Moottori-ilta Pasilassa,
Ympäristöfilosofi Thomas Wallgren,
"Miten minusta tuli minä, Kjell Westö",
Kadonnut lakki,
"Sepi Kumpulainen, laulava talonmies",
Alaskan kullanhuuhtoja Emanuel Nukala,
Delegaatio,
Kartanokeitoksia Wiurilassa,
Vesiurheilua ja rantaelämää Vaasassa vuonna 1933,
Kunniaväkivalta,
Lauantain toivotut levyt – toivomuskonsertteja radion kuuntelijoille vuodesta 1935,
Langalla Jaska ja Ari,
Naiset naisten asialla,
Animaatio-oppeja Kasmasiinissa,
Henkka ja Kaija,
Maailman suurin tukkisavotta,
Tuula Amberla laulaa Lulusta ja Lonasta,
Huijarilääkäri Suomessa 1965,
Myllerrystä maanalaisessa Helsingissä,
Anne Pohtamo kertoo elämästään,
Rikostarinoita Suomesta: Oulun kaksoissurma,
Mikätin on ihme vekotin,
Kuohuttava Kaarina Hazard,
Miss Eurooppa 1976 Riitta Väisänen,
Tarja Smura ehti kesken pikaromanssin saunoa Rennyn exän kanssa,
Kirjailija ja graafikko Tiina Pystynen,
Erkki! -Kasmasiinin visailuohjelma,
Markku Aro soulin pyörteissä,
Uuteen elämään,
Vuoroin vieraissa on äidin ja tyttären kehitystarina parisuhdepelillä maustettuna,
Pohjanmaan nuorison juhlat Kauhavalla vuonna 1932,
Purjeveneellä maailman ympäri,
Remu and His All Stars,
Hyiset kuurankukat tekivät Joel Hallikaisesta kuuman lavanimen,
Kioski-Matin sota,
"Muni maailmani, muni",
"Vilho Lampi, lakeuden maalari",
Rikostarinoita Suomesta: Hammasmurhaaja,
Veli Saariselle kultaa Lake Placidissa,
Arto Paasilinna tuntee tyylinsä,
Verner Weckman toi olympiakultaa 1906,
Kaatis: Kesätöitä,
Kalle Anttila paini kahdesti olympiakultaa,
Tony Halme kansanedustajana,
Nuorta rockenergiaa: School Haters,
Yhä useampi varusmies keskeyttää armeijan,
Paavo Noponen Elvis-ilmiön jäljillä,
Poika ja hylje ystävinä,
Laulava heimo,
Kaatis: Kaupungille naisiin,
Pakkasennätys Kittilässä 1999,
Totaalikieltäytyjä Jussi Hermaja pakeni Belgiaan,
Hearthill lavalla,
Miitta-täti: Tellervo Appelgren,
Kai Lind: Tuhon tietä kuljen,
Hakupalat: Muuttumisleikki,
Tarot ja Amorphis Tuskassa,
Tietoisku: Aborttilaki,
Ilmiantaja Kähkösen suojelu,
Juna törmäsi hotellin seinään,
Haavikon kuunnelma Kuningas Haraldista,
Sellon ampumavälikohtaus,
Puoli Kuusi: Anneli viittoo joulujuonnon,
Kekkosen viimeinen uudenvuodenpuhe,
Nunnu ja Tirehtööri Tötterö,
Inhimillinen tekijä: Koulukiusatut,
Jemina ja Selina musisoivat,
Danny kertoo sulkeutuneisuudestaan,
Danny roikkui ristillä ja lauloi huumeista,
Lasten TV Puoli kuusi -tunnus,
Nunnu ja lumipyry,
Inhimillinen tekijä: Häiriötila olohuoneessa,
Ella Eronen: Maamme,
Toljanterin Tonttu-TV 24.12.,
Kylli-tädin joulukalenteri 24.12.,
Olen 12-vuotias,
Kuusijuhla Johanneksen kansakoulussa 1973,
Rintamäkeläisten ikävä jouluyllätys,
Ransun joulunodotus,
Kylli-tädin joulukalenteri 23.12.,
Kirjavuosi 2009,
"Jaakko Salovaara, JS 16",
Heikki ja Kaija: Kotilinna,
Toljanterin Tonttu-TV 22.12.,
Miten nainen kaunistautuu?,
Miisa pyrki pinnalle Amerikassa,
Daruden läpimurto,
Bomfunk MC´s: Freestyler,
Prosenttiliike haki tasapainoa rikkaiden ja köyhien välille,
Päin perhettä,
Tosi-tv-tuottaja Räisänen,
Kylli-tädin joulukalenteri 21.12.,
Myllylän ensimmäinen olympiavoitto,
Marjut Lukkarinen hiihti olympiakultaa,
Tonin tuplakulta Albertvillessä,
Mikalle olympiahopeaa Lillehammerista,
Soiniselle olympiakultaa Naganosta,
Janne Lahtelasta kumpareiden kuningas,
Tanjalle olympiahopeaa Torinossa,
Sampalle triplakultaa Salt Lake Cityssä,
Kaija Mustoselle kultaa Grenoblessa,
A-studion raportti sikaloiden oloista,
Pasilan tv-torniin pyörivä ravintola,
Kylli-tädin joulukalenteri: 18.12.,
Kolmonen ja Vanamo: Joulu ennen vanhaan,
Imelletyn perunalaatikon valmistus,
Näin tehdään tv-ohjelma,
Presidentti Halosen juhlapuvut,
Toljanterin Tonttu-TV 17.12.,
Juha Siro: Marilynin hiuspinni,
